Major Code,Major Desc,Count,Year
CSKA,Certificate-Family Presrv Svcs,0,2012
CSKE,Certificate-Gay-Lesbian Svcs,0,2012
CGTS,Certificate-Geotechnology Syst,0,2012
CSKF,Certificate-Women's Services,0,2012
ITP,Integrative Therapeutic Pract,151,2012
CNS,Certificate-Network Spec in IS,0,2012
HTE,"Hospitality, Tourism & Events",656,2012
RECR,Recreation Professions,86,2012
CSR2,Certificate-Engr/Constr Surv,0,2012
HND,Human Nutrition-Dietetics,442,2012
ATH,Athletic Training,115,2012
CAC,Certificate-Accounting,5,2012
CCP,Certificate-Career&Prsnl Devlt,0,2012
CPD,Certificate-Public Adminstrtn,0,2012
CWE,Certificate-Tech Writng&Editng,0,2012
SLH,Speech Lang & Hearing Science,119,2012
ACCM,Professional Accountancy,69,2012
CSL,Certificate-SpcLangPathlgyAsst,1,2012
CWD,Certificate-WebDeveloprInfoSys,0,2012
TEDM,Teacher Education-MAT,134,2012
WMS,Women's Studies,22,2012
LIN,Linguistics,22,2012
NACM,Non-Degree Prof Accountancy,4,2012
NTEM,Non-Degree Teacher Education,4,2012
SWKM,Social Work-MSW,149,2012
ARTH,"ArtHistory,Theory&Criticism",1,2012
NSWM,Non-Degree Social Work,1,2012
AAM,Aviation & Aerospace Mgt,0,2012
AFS,Africana Studies,0,2012
ASC,Aviation and Aerospace Science,0,2012
CDES,Communication Design,0,2012
CS,Computer Science,0,2012
UNED,"Education, Undeclared",0,2012
BCHM,Biochemistry,0,2012
ELCE,Early Childhood Education,0,2012
IHC,Integrative Health Care,0,2012
EDU,Elementary Education,0,2012
BRWO,Brewery Operations,0,2012
BRWP,Brew Pub Operations,0,2012
CBRW,Certificate-Brewing Science,0,2012
CEM,Certificate-Events Management,0,2012
CEP,Certificate-Entrepreneurship,0,2012
CEVT,Certificate-Event & Meeting Mg,0,2012
CHDS,Certificate-HealthDataScience,0,2012
CHM,Certificate-Hotel Management,0,2012
CISP,Certificate-Indiv Suprvsd Prac,0,2012
CNPS,Certificate-Nonprofit Studies,0,2012
COMS,Communication Studies,0,2012
CRM,Certificate-Restaurant Mgmt,0,2012
CSS,Certificate-SLHS-Leveling,0,2012
CST,Certificate-Span Transltn Prog,0,2012
CWC,Certificate-Wellness Coaching,0,2012
EDPB,SOE Applicant-Post-bac,0,2012
ENT,Entrepreneurship,0,2012
EVTM,Event & Meeting Management,0,2012
GBS,Global Business Studies,0,2012
GSS,Geospatial Sciences,0,2012
HCIS,Health Care Information System,0,2012
IBM,International Business,0,2012
IDPD,IDP-DIME,0,2012
MTHC,Math Masters Courses,0,2012
PACC,Prep Master Accounting,0,2012
PCEP,PCert-Entrepreneurship,0,2012
PSCL,PCert-Speech-Lang Pathlgy Asst,0,2012
PSWK,Prep Master Social Work,0,2012
PTED,Prep Master Teacher Ed,0,2012
UNSW,Undeclared Social Work,0,2012
AMS,Advncd Manufacturing Sciences,0,2012
ARTE,Art Education,0,2012
ATP,Athletic Training,0,2012
BUSM,Business Administration,0,2012
CASS,Certificate-Autsm&SgnftSupNeed,0,2012
CBPO,Craft Brewing & Pub Operations,0,2012
CPE,Computer Engineering,0,2012
CPM,Construction Project Mngmt,0,2012
CSC,Certificate-Space Commercltzn,0,2012
EVE,Environmental Engineering,0,2012
EXS,Exercise Science,0,2012
FERA,Fire & Emergency Response Adm,0,2012
GEG,Geography,0,2012
GELA,Applied Geology,0,2012
GWS,Gndr Women Sexualities Studies,0,2012
HCMM,Health Administration,0,2012
HCPS,Health Care Professional Srvcs,0,2012
HTL,Hotel Management,0,2012
NBSM,Non-Degree Business Admin,0,2012
PCBR,PCert-Brewing Science,0,2012
PCEE,PCert-Electrical EngineerTech,0,2012
PCEV,PCert-Event & Meeting Mgt,0,2012
PCFP,PCert-Personal Financial Plan,0,2012
PCGI,PCert-Geographic Info Systems,0,2012
PCHD,PCert-Health Data Science,0,2012
PCME,PCert-AddManufacturingEngineer,0,2012
PCNP,PCert-Nonprofit Studies,0,2012
PCOR,PCert-Outdoor Rec Leadership,0,2012
PCSA,PCert-Sales,0,2012
PCSS,PCert-SLHS-Leveling,0,2012
PCTM,PCert-Tourism Management,0,2012
PETE,K-12 Physical Education,0,2012
RST,Restaurant Management,0,2012
SM,Sport Management,0,2012
SSE,Sustainable System Engineering,0,2012
TTM,Travel and Tourism Management,0,2012
BJRN,Broadcast Journalism,0,2012
CWS,Certificate-Water Studies,0,2012
CYB,Cybersecurity,0,2012
DANC,Dance,0,2012
PCAM,PCert-Airport Management,0,2012
PCBA,PCert-BilingualEdSpecAgency,0,2012
PCBO,PCert-Brewery Operations,0,2012
PCCT,PCert-Corporate Travel,0,2012
PCHM,PCert-Hotel Management,0,2012
PCRM,PCert-Restaurant Management,0,2012
PCSC,PCert-Space Commercialization,0,2012
PCST,PCert-Spanish Translation Prog,0,2012
PCTR,PCert-Travel Consultant,0,2012
PUND,Prep External,0,2012
UNDM,Pre-DIME,0,2012
UNID,Undeclared IDP,0,2012
BNK,Banking,0,2012
CAME,Certificate-AdditiveMfgEngneer,0,2012
CBO,Certificate-Brewery Operations,0,2012
CHNS,Certificate-Hmn Nutrition Sci,0,2012
CIM,Computer Info Syst & Mgt Sci,0,2012
CSTM,Certificate-STEMpath Cybrscrty,0,2012
CYBM,Cybersecurity-MS,0,2012
EJMP,Extended Journalism&Media Prod,0,2012
HDFS,Human Dev. and Family Studies,0,2012
HNS,Nutrition Science,0,2012
MPL,Media Production & Leadership,0,2012
NUTM,Human Nutrition & Dietetics-MS,0,2012
PCMM,PCert-Adv Comp Matrls & Mfg,0,2012
PCSM,PCert-Engineering Mfg,0,2012
PCUA,PCert-Urban Agriculture,0,2012
PNUT,Prep Master Hmn Nutr & Dietet,0,2012
PR,Public Relations,0,2012
PSYC,Psychology,0,2012
SLHS,"Speech, Lang, Hearing Sciences",0,2012
STA,Statistical Science,0,2012
SV,Sound and Vision,0,2012
SWKO,Social Work,0,2012
SWMO,Social Work-MSW-ONL,0,2012
TWE,Technical Writing & Editing,0,2012
VP,Video Production,0,2012
AAMO,Aviation & Aerospace Mgt-ONL,0,2012
BHAM,Clinical Behavioral Health,0,2012
BIT,Business Intelligence,0,2012
CLEA,Certificate-CyberLeadership,0,2012
CNDI,Certificate-DieteticInternship,0,2012
CSME,Certificate-Engineering Mfg,0,2012
CTRC,Certificate-Travel Consultant,0,2012
ENGO,English-ONL,0,2012
HCMO,Health Care Management-ONL,0,2012
HCPO,Health Care Profess. Srvcs ONL,0,2012
HDFO,Human Dev. & Family Stud.-ONL,0,2012
HLDR,Hospitality Leadership,0,2012
LSM,Lifestyle Medicine,0,2012
MGTO,Management-ONL,0,2012
MKTO,Marketing-ONL,0,2012
NBHM,Non-Degree Clinical Behvrl Hlt,0,2012
PCHY,PCert-High Risk Youth Studies,0,2012
PCIP,PCert-Instructional Technology,0,2012
PCIT,PCert-Instructional Technology,0,2012
UNTH,Undeclared Theatre-BFA,0,2012
0,Non-Degree Seeking,264,2013
AAS,African American Studies,13,2013
ACC,Accounting,846,2013
AMG,Aviation Management,57,2013
ANT,Anthropology,152,2013
ART,Art,822,2013
ATV,Aviation Technology,297,2013
BHS,Behavioral Science,302,2013
BIO,Biology,1363,2013
CET,Civil Engineering Technology,202,2013
CFP,Certificate-Persnl Fin Planng,0,2013
CHE,Chemistry,287,2013
CHS,Chicano Studies,27,2013
CIN,Computer Information Systems,467,2013
CJC,Criminal Justice & Criminology,1198,2013
CSI,Computer Science,307,2013
ECO,Economics,146,2013
EET,Electrical Engineering Tech,246,2013
ENG,English,597,2013
ENG6,Creative Writing,0,2013
ENV,Environmental Science,337,2013
FIN,Finance,358,2013
HCM,Health Care Management,295,2013
HIS,History,516,2013
HMT,"Hospitality, Meeting & Tvl Adm",4,2013
HPS,Human Performance & Sport,662,2013
HSP,Human Services,486,2013
HSW,Human Services,0,2013
IDP,Individualized Degree Program,223,2013
IND,Industrial Design,251,2013
ITS,Industrial & Technical Studies,0,2013
JRN,Journalism,360,2013
LECE,Licensure-Early Childhood Educ,16,2013
LEDS,Licensure-Secondary Education,89,2013
LEED,Licensure-Elementary Education,60,2013
LES,Leisure Studies,0,2013
LK12,Licensure-K-12 Education,29,2013
LSPL,Licensure-Special Education,13,2013
LTIR,Licensure-Teacher in Residence,85,2013
LTLE,Licensure-General Elementary,0,2013
LTLG,Licensure-General Teacher Lic,32,2013
LUS,Land Use,160,2013
MDL,Modern Languages,180,2013
MED,Music Education,116,2013
MET,Mechanical Engineering Tech,350,2013
MGT,Management,1101,2013
MKT,Marketing,676,2013
MTH,Mathematics,237,2013
MTR,Meteorology,55,2013
MUS,Music,272,2013
NUR,Nursing,201,2013
PHI,Philosophy,81,2013
PHY,Physics,77,2013
PSC,Political Science,220,2013
PSY,Psychology,1101,2013
SOC,Sociology,145,2013
SPA,Spanish,0,2013
SPC,Speech Communication,273,2013
SUM,Surveying & Mapping,1,2013
SWK,Social Work,384,2013
TCM,Technical Communications,161,2013
TIA,Technical & Industrial Admin,0,2013
TLC,Pre-Early Childhood Education,1,2013
TLE,Pre-Elementary Education,9,2013
TLK,Pre-K-12 Education,4,2013
TLP,Pre-Special Education,0,2013
TLS,Pre-Secondary Education,17,2013
UND,Undeclared,1728,2013
UNN,Undeclared Nursing Interest,409,2013
CBF,Certificate-French Basic Comp,0,2013
CCS,Certificate-Condtiong Speclist,0,2013
CGP,Certificate-Gerontology-PrfSrv,0,2013
HDV,Human Development,503,2013
SED,Special Education,169,2013
CDA,Certificate-Database Speclist,0,2013
CEE,Certificate-Electric Engg Tech,0,2013
CSKD,Certificate-Chld-Adol Mntl Hlt,0,2013
THE,Theatre,152,2013
CBS,Certificate-Spanish Basic Comp,0,2013
CGIS,Certificate-Geographic Info Sy,0,2013
CHY,Certificate-High Risk Youth,0,2013
CMP,Certificate-Multimedia Prodctn,0,2013
CSKA,Certificate-Family Presrv Svcs,0,2013
CSKE,Certificate-Gay-Lesbian Svcs,0,2013
CGTS,Certificate-Geotechnology Syst,0,2013
CSKF,Certificate-Women's Services,0,2013
ITP,Integrative Therapeutic Pract,187,2013
CNS,Certificate-Network Spec in IS,0,2013
HTE,"Hospitality, Tourism & Events",708,2013
RECR,Recreation Professions,91,2013
CSR2,Certificate-Engr/Constr Surv,0,2013
HND,Human Nutrition-Dietetics,489,2013
ATH,Athletic Training,166,2013
CAC,Certificate-Accounting,1,2013
CCP,Certificate-Career&Prsnl Devlt,0,2013
CPD,Certificate-Public Adminstrtn,0,2013
CWE,Certificate-Tech Writng&Editng,0,2013
SLH,Speech Lang & Hearing Science,106,2013
ACCM,Professional Accountancy,83,2013
CSL,Certificate-SpcLangPathlgyAsst,0,2013
CWD,Certificate-WebDeveloprInfoSys,0,2013
TEDM,Teacher Education-MAT,184,2013
WMS,Women's Studies,27,2013
LIN,Linguistics,41,2013
NACM,Non-Degree Prof Accountancy,1,2013
NTEM,Non-Degree Teacher Education,4,2013
SWKM,Social Work-MSW,188,2013
ARTH,"ArtHistory,Theory&Criticism",17,2013
NSWM,Non-Degree Social Work,3,2013
AAM,Aviation & Aerospace Mgt,18,2013
AFS,Africana Studies,1,2013
ASC,Aviation and Aerospace Science,94,2013
CDES,Communication Design,12,2013
CS,Computer Science,132,2013
UNED,"Education, Undeclared",2,2013
BCHM,Biochemistry,0,2013
ELCE,Early Childhood Education,0,2013
IHC,Integrative Health Care,0,2013
EDU,Elementary Education,0,2013
BRWO,Brewery Operations,0,2013
BRWP,Brew Pub Operations,0,2013
CBRW,Certificate-Brewing Science,0,2013
CEM,Certificate-Events Management,0,2013
CEP,Certificate-Entrepreneurship,0,2013
CEVT,Certificate-Event & Meeting Mg,0,2013
CHDS,Certificate-HealthDataScience,0,2013
CHM,Certificate-Hotel Management,0,2013
CISP,Certificate-Indiv Suprvsd Prac,0,2013
CNPS,Certificate-Nonprofit Studies,0,2013
COMS,Communication Studies,0,2013
CRM,Certificate-Restaurant Mgmt,0,2013
CSS,Certificate-SLHS-Leveling,0,2013
CST,Certificate-Span Transltn Prog,0,2013
CWC,Certificate-Wellness Coaching,0,2013
EDPB,SOE Applicant-Post-bac,0,2013
ENT,Entrepreneurship,0,2013
EVTM,Event & Meeting Management,0,2013
GBS,Global Business Studies,0,2013
GSS,Geospatial Sciences,0,2013
HCIS,Health Care Information System,0,2013
IBM,International Business,0,2013
IDPD,IDP-DIME,0,2013
MTHC,Math Masters Courses,0,2013
PACC,Prep Master Accounting,0,2013
PCEP,PCert-Entrepreneurship,0,2013
PSCL,PCert-Speech-Lang Pathlgy Asst,0,2013
PSWK,Prep Master Social Work,0,2013
PTED,Prep Master Teacher Ed,0,2013
UNSW,Undeclared Social Work,0,2013
AMS,Advncd Manufacturing Sciences,0,2013
ARTE,Art Education,0,2013
ATP,Athletic Training,0,2013
BUSM,Business Administration,0,2013
CASS,Certificate-Autsm&SgnftSupNeed,0,2013
CBPO,Craft Brewing & Pub Operations,0,2013
CPE,Computer Engineering,0,2013
CPM,Construction Project Mngmt,0,2013
CSC,Certificate-Space Commercltzn,0,2013
EVE,Environmental Engineering,0,2013
EXS,Exercise Science,0,2013
FERA,Fire & Emergency Response Adm,0,2013
GEG,Geography,0,2013
GELA,Applied Geology,0,2013
GWS,Gndr Women Sexualities Studies,0,2013
HCMM,Health Administration,0,2013
HCPS,Health Care Professional Srvcs,0,2013
HTL,Hotel Management,0,2013
NBSM,Non-Degree Business Admin,0,2013
PCBR,PCert-Brewing Science,0,2013
PCEE,PCert-Electrical EngineerTech,0,2013
PCEV,PCert-Event & Meeting Mgt,0,2013
PCFP,PCert-Personal Financial Plan,0,2013
PCGI,PCert-Geographic Info Systems,0,2013
PCHD,PCert-Health Data Science,0,2013
PCME,PCert-AddManufacturingEngineer,0,2013
PCNP,PCert-Nonprofit Studies,0,2013
PCOR,PCert-Outdoor Rec Leadership,0,2013
PCSA,PCert-Sales,0,2013
PCSS,PCert-SLHS-Leveling,0,2013
PCTM,PCert-Tourism Management,0,2013
PETE,K-12 Physical Education,0,2013
RST,Restaurant Management,0,2013
SM,Sport Management,0,2013
SSE,Sustainable System Engineering,0,2013
TTM,Travel and Tourism Management,0,2013
BJRN,Broadcast Journalism,0,2013
CWS,Certificate-Water Studies,0,2013
CYB,Cybersecurity,0,2013
DANC,Dance,0,2013
PCAM,PCert-Airport Management,0,2013
PCBA,PCert-BilingualEdSpecAgency,0,2013
PCBO,PCert-Brewery Operations,0,2013
PCCT,PCert-Corporate Travel,0,2013
PCHM,PCert-Hotel Management,0,2013
PCRM,PCert-Restaurant Management,0,2013
PCSC,PCert-Space Commercialization,0,2013
PCST,PCert-Spanish Translation Prog,0,2013
PCTR,PCert-Travel Consultant,0,2013
PUND,Prep External,0,2013
UNDM,Pre-DIME,0,2013
UNID,Undeclared IDP,0,2013
BNK,Banking,0,2013
CAME,Certificate-AdditiveMfgEngneer,0,2013
CBO,Certificate-Brewery Operations,0,2013
CHNS,Certificate-Hmn Nutrition Sci,0,2013
CIM,Computer Info Syst & Mgt Sci,0,2013
CSTM,Certificate-STEMpath Cybrscrty,0,2013
CYBM,Cybersecurity-MS,0,2013
EJMP,Extended Journalism&Media Prod,0,2013
HDFS,Human Dev. and Family Studies,0,2013
HNS,Nutrition Science,0,2013
MPL,Media Production & Leadership,0,2013
NUTM,Human Nutrition & Dietetics-MS,0,2013
PCMM,PCert-Adv Comp Matrls & Mfg,0,2013
PCSM,PCert-Engineering Mfg,0,2013
PCUA,PCert-Urban Agriculture,0,2013
PNUT,Prep Master Hmn Nutr & Dietet,0,2013
PR,Public Relations,0,2013
PSYC,Psychology,0,2013
SLHS,"Speech, Lang, Hearing Sciences",0,2013
STA,Statistical Science,0,2013
SV,Sound and Vision,0,2013
SWKO,Social Work,0,2013
SWMO,Social Work-MSW-ONL,0,2013
TWE,Technical Writing & Editing,0,2013
VP,Video Production,0,2013
AAMO,Aviation & Aerospace Mgt-ONL,0,2013
BHAM,Clinical Behavioral Health,0,2013
BIT,Business Intelligence,0,2013
CLEA,Certificate-CyberLeadership,0,2013
CNDI,Certificate-DieteticInternship,0,2013
CSME,Certificate-Engineering Mfg,0,2013
CTRC,Certificate-Travel Consultant,0,2013
ENGO,English-ONL,0,2013
HCMO,Health Care Management-ONL,0,2013
HCPO,Health Care Profess. Srvcs ONL,0,2013
HDFO,Human Dev. & Family Stud.-ONL,0,2013
HLDR,Hospitality Leadership,0,2013
LSM,Lifestyle Medicine,0,2013
MGTO,Management-ONL,0,2013
MKTO,Marketing-ONL,0,2013
NBHM,Non-Degree Clinical Behvrl Hlt,0,2013
PCHY,PCert-High Risk Youth Studies,0,2013
PCIP,PCert-Instructional Technology,0,2013
PCIT,PCert-Instructional Technology,0,2013
UNTH,Undeclared Theatre-BFA,0,2013
0,Non-Degree Seeking,264,2014
AAS,African American Studies,9,2014
ACC,Accounting,777,2014
AMG,Aviation Management,27,2014
ANT,Anthropology,112,2014
ART,Art,745,2014
ATV,Aviation Technology,181,2014
BHS,Behavioral Science,149,2014
BIO,Biology,1288,2014
CET,Civil Engineering Technology,209,2014
CFP,Certificate-Persnl Fin Planng,0,2014
CHE,Chemistry,276,2014
CHS,Chicano Studies,14,2014
CIN,Computer Information Systems,429,2014
CJC,Criminal Justice & Criminology,1048,2014
CSI,Computer Science,201,2014
ECO,Economics,136,2014
EET,Electrical Engineering Tech,251,2014
ENG,English,525,2014
ENG6,Creative Writing,0,2014
ENV,Environmental Science,309,2014
FIN,Finance,377,2014
HCM,Health Care Management,280,2014
HIS,History,430,2014
HMT,"Hospitality, Meeting & Tvl Adm",3,2014
HPS,Human Performance & Sport,624,2014
HSP,Human Services,477,2014
HSW,Human Services,0,2014
IDP,Individualized Degree Program,251,2014
IND,Industrial Design,235,2014
ITS,Industrial & Technical Studies,0,2014
JRN,Journalism,341,2014
LECE,Licensure-Early Childhood Educ,20,2014
LEDS,Licensure-Secondary Education,83,2014
LEED,Licensure-Elementary Education,47,2014
LES,Leisure Studies,0,2014
LK12,Licensure-K-12 Education,24,2014
LSPL,Licensure-Special Education,11,2014
LTIR,Licensure-Teacher in Residence,139,2014
LTLE,Licensure-General Elementary,0,2014
LTLG,Licensure-General Teacher Lic,19,2014
LUS,Land Use,132,2014
MDL,Modern Languages,166,2014
MED,Music Education,99,2014
MET,Mechanical Engineering Tech,349,2014
MGT,Management,1055,2014
MKT,Marketing,635,2014
MTH,Mathematics,232,2014
MTR,Meteorology,58,2014
MUS,Music,255,2014
NUR,Nursing,244,2014
PHI,Philosophy,69,2014
PHY,Physics,82,2014
PSC,Political Science,196,2014
PSY,Psychology,1030,2014
SOC,Sociology,121,2014
SPA,Spanish,0,2014
SPC,Speech Communication,279,2014
SUM,Surveying & Mapping,0,2014
SWK,Social Work,331,2014
TCM,Technical Communications,154,2014
TIA,Technical & Industrial Admin,0,2014
TLC,Pre-Early Childhood Education,4,2014
TLE,Pre-Elementary Education,3,2014
TLK,Pre-K-12 Education,6,2014
TLP,Pre-Special Education,2,2014
TLS,Pre-Secondary Education,13,2014
UND,Undeclared,1564,2014
UNN,Undeclared Nursing Interest,539,2014
CBF,Certificate-French Basic Comp,0,2014
CCS,Certificate-Condtiong Speclist,0,2014
CGP,Certificate-Gerontology-PrfSrv,0,2014
HDV,Human Development,482,2014
SED,Special Education,165,2014
CDA,Certificate-Database Speclist,0,2014
CEE,Certificate-Electric Engg Tech,0,2014
CSKD,Certificate-Chld-Adol Mntl Hlt,0,2014
THE,Theatre,144,2014
CBS,Certificate-Spanish Basic Comp,0,2014
CGIS,Certificate-Geographic Info Sy,0,2014
CHY,Certificate-High Risk Youth,0,2014
CMP,Certificate-Multimedia Prodctn,0,2014
CSKA,Certificate-Family Presrv Svcs,0,2014
CSKE,Certificate-Gay-Lesbian Svcs,0,2014
CGTS,Certificate-Geotechnology Syst,0,2014
CSKF,Certificate-Women's Services,0,2014
ITP,Integrative Therapeutic Pract,170,2014
CNS,Certificate-Network Spec in IS,0,2014
HTE,"Hospitality, Tourism & Events",664,2014
RECR,Recreation Professions,90,2014
CSR2,Certificate-Engr/Constr Surv,0,2014
HND,Human Nutrition-Dietetics,486,2014
ATH,Athletic Training,189,2014
CAC,Certificate-Accounting,2,2014
CCP,Certificate-Career&Prsnl Devlt,0,2014
CPD,Certificate-Public Adminstrtn,0,2014
CWE,Certificate-Tech Writng&Editng,0,2014
SLH,Speech Lang & Hearing Science,107,2014
ACCM,Professional Accountancy,93,2014
CSL,Certificate-SpcLangPathlgyAsst,0,2014
CWD,Certificate-WebDeveloprInfoSys,0,2014
TEDM,Teacher Education-MAT,165,2014
WMS,Women's Studies,32,2014
LIN,Linguistics,51,2014
NACM,Non-Degree Prof Accountancy,10,2014
NTEM,Non-Degree Teacher Education,0,2014
SWKM,Social Work-MSW,205,2014
ARTH,"ArtHistory,Theory&Criticism",30,2014
NSWM,Non-Degree Social Work,1,2014
AAM,Aviation & Aerospace Mgt,61,2014
AFS,Africana Studies,6,2014
ASC,Aviation and Aerospace Science,168,2014
CDES,Communication Design,21,2014
CS,Computer Science,309,2014
UNED,"Education, Undeclared",7,2014
BCHM,Biochemistry,11,2014
ELCE,Early Childhood Education,48,2014
IHC,Integrative Health Care,33,2014
EDU,Elementary Education,0,2014
BRWO,Brewery Operations,0,2014
BRWP,Brew Pub Operations,0,2014
CBRW,Certificate-Brewing Science,0,2014
CEM,Certificate-Events Management,0,2014
CEP,Certificate-Entrepreneurship,0,2014
CEVT,Certificate-Event & Meeting Mg,0,2014
CHDS,Certificate-HealthDataScience,0,2014
CHM,Certificate-Hotel Management,0,2014
CISP,Certificate-Indiv Suprvsd Prac,0,2014
CNPS,Certificate-Nonprofit Studies,0,2014
COMS,Communication Studies,0,2014
CRM,Certificate-Restaurant Mgmt,0,2014
CSS,Certificate-SLHS-Leveling,0,2014
CST,Certificate-Span Transltn Prog,0,2014
CWC,Certificate-Wellness Coaching,0,2014
EDPB,SOE Applicant-Post-bac,0,2014
ENT,Entrepreneurship,0,2014
EVTM,Event & Meeting Management,0,2014
GBS,Global Business Studies,0,2014
GSS,Geospatial Sciences,0,2014
HCIS,Health Care Information System,0,2014
IBM,International Business,0,2014
IDPD,IDP-DIME,0,2014
MTHC,Math Masters Courses,0,2014
PACC,Prep Master Accounting,0,2014
PCEP,PCert-Entrepreneurship,0,2014
PSCL,PCert-Speech-Lang Pathlgy Asst,0,2014
PSWK,Prep Master Social Work,0,2014
PTED,Prep Master Teacher Ed,0,2014
UNSW,Undeclared Social Work,0,2014
AMS,Advncd Manufacturing Sciences,0,2014
ARTE,Art Education,0,2014
ATP,Athletic Training,0,2014
BUSM,Business Administration,0,2014
CASS,Certificate-Autsm&SgnftSupNeed,0,2014
CBPO,Craft Brewing & Pub Operations,0,2014
CPE,Computer Engineering,0,2014
CPM,Construction Project Mngmt,0,2014
CSC,Certificate-Space Commercltzn,0,2014
EVE,Environmental Engineering,0,2014
EXS,Exercise Science,0,2014
FERA,Fire & Emergency Response Adm,0,2014
GEG,Geography,0,2014
GELA,Applied Geology,0,2014
GWS,Gndr Women Sexualities Studies,0,2014
HCMM,Health Administration,0,2014
HCPS,Health Care Professional Srvcs,0,2014
HTL,Hotel Management,0,2014
NBSM,Non-Degree Business Admin,0,2014
PCBR,PCert-Brewing Science,0,2014
PCEE,PCert-Electrical EngineerTech,0,2014
PCEV,PCert-Event & Meeting Mgt,0,2014
PCFP,PCert-Personal Financial Plan,0,2014
PCGI,PCert-Geographic Info Systems,0,2014
PCHD,PCert-Health Data Science,0,2014
PCME,PCert-AddManufacturingEngineer,0,2014
PCNP,PCert-Nonprofit Studies,0,2014
PCOR,PCert-Outdoor Rec Leadership,0,2014
PCSA,PCert-Sales,0,2014
PCSS,PCert-SLHS-Leveling,0,2014
PCTM,PCert-Tourism Management,0,2014
PETE,K-12 Physical Education,0,2014
RST,Restaurant Management,0,2014
SM,Sport Management,0,2014
SSE,Sustainable System Engineering,0,2014
TTM,Travel and Tourism Management,0,2014
BJRN,Broadcast Journalism,0,2014
CWS,Certificate-Water Studies,0,2014
CYB,Cybersecurity,0,2014
DANC,Dance,0,2014
PCAM,PCert-Airport Management,0,2014
PCBA,PCert-BilingualEdSpecAgency,0,2014
PCBO,PCert-Brewery Operations,0,2014
PCCT,PCert-Corporate Travel,0,2014
PCHM,PCert-Hotel Management,0,2014
PCRM,PCert-Restaurant Management,0,2014
PCSC,PCert-Space Commercialization,0,2014
PCST,PCert-Spanish Translation Prog,0,2014
PCTR,PCert-Travel Consultant,0,2014
PUND,Prep External,0,2014
UNDM,Pre-DIME,0,2014
UNID,Undeclared IDP,0,2014
BNK,Banking,0,2014
CAME,Certificate-AdditiveMfgEngneer,0,2014
CBO,Certificate-Brewery Operations,0,2014
CHNS,Certificate-Hmn Nutrition Sci,0,2014
CIM,Computer Info Syst & Mgt Sci,0,2014
CSTM,Certificate-STEMpath Cybrscrty,0,2014
CYBM,Cybersecurity-MS,0,2014
EJMP,Extended Journalism&Media Prod,0,2014
HDFS,Human Dev. and Family Studies,0,2014
HNS,Nutrition Science,0,2014
MPL,Media Production & Leadership,0,2014
NUTM,Human Nutrition & Dietetics-MS,0,2014
PCMM,PCert-Adv Comp Matrls & Mfg,0,2014
PCSM,PCert-Engineering Mfg,0,2014
PCUA,PCert-Urban Agriculture,0,2014
PNUT,Prep Master Hmn Nutr & Dietet,0,2014
PR,Public Relations,0,2014
PSYC,Psychology,0,2014
SLHS,"Speech, Lang, Hearing Sciences",0,2014
STA,Statistical Science,0,2014
SV,Sound and Vision,0,2014
SWKO,Social Work,0,2014
SWMO,Social Work-MSW-ONL,0,2014
TWE,Technical Writing & Editing,0,2014
VP,Video Production,0,2014
AAMO,Aviation & Aerospace Mgt-ONL,0,2014
BHAM,Clinical Behavioral Health,0,2014
BIT,Business Intelligence,0,2014
CLEA,Certificate-CyberLeadership,0,2014
CNDI,Certificate-DieteticInternship,0,2014
CSME,Certificate-Engineering Mfg,0,2014
CTRC,Certificate-Travel Consultant,0,2014
ENGO,English-ONL,0,2014
HCMO,Health Care Management-ONL,0,2014
HCPO,Health Care Profess. Srvcs ONL,0,2014
HDFO,Human Dev. & Family Stud.-ONL,0,2014
HLDR,Hospitality Leadership,0,2014
LSM,Lifestyle Medicine,0,2014
MGTO,Management-ONL,0,2014
MKTO,Marketing-ONL,0,2014
NBHM,Non-Degree Clinical Behvrl Hlt,0,2014
PCHY,PCert-High Risk Youth Studies,0,2014
PCIP,PCert-Instructional Technology,0,2014
PCIT,PCert-Instructional Technology,0,2014
UNTH,Undeclared Theatre-BFA,0,2014
0,Non-Degree Seeking,274,2015
AAS,African American Studies,9,2015
ACC,Accounting,746,2015
AMG,Aviation Management,20,2015
ANT,Anthropology,93,2015
ART,Art,602,2015
ATV,Aviation Technology,103,2015
BHS,Behavioral Science,70,2015
BIO,Biology,1214,2015
CET,Civil Engineering Technology,188,2015
CFP,Certificate-Persnl Fin Planng,0,2015
CHE,Chemistry,230,2015
CHS,Chicano Studies,18,2015
CIN,Computer Information Systems,455,2015
CJC,Criminal Justice & Criminology,996,2015
CSI,Computer Science,115,2015
ECO,Economics,161,2015
EET,Electrical Engineering Tech,237,2015
ENG,English,484,2015
ENG6,Creative Writing,0,2015
ENV,Environmental Science,283,2015
FIN,Finance,367,2015
HCM,Health Care Management,270,2015
HIS,History,383,2015
HMT,"Hospitality, Meeting & Tvl Adm",1,2015
HPS,Human Performance & Sport,587,2015
HSP,Human Services,403,2015
HSW,Human Services,0,2015
IDP,Individualized Degree Program,372,2015
IND,Industrial Design,224,2015
ITS,Industrial & Technical Studies,0,2015
JRN,Journalism,288,2015
LECE,Licensure-Early Childhood Educ,13,2015
LEDS,Licensure-Secondary Education,61,2015
LEED,Licensure-Elementary Education,42,2015
LES,Leisure Studies,0,2015
